Player_ID,SEASON_ID,average_total,std_dev_total,mean_global,std_global,z_score,PLAYER_NAME
203935,2016-17,235.59,105.37,256.16,167.03,-0.12,Marcus Smart
203935,2017-18,218.27,102.33,254.65,162.51,-0.22,Marcus Smart
203935,2018-19,223.68,108.91,256.43,164.57,-0.2,Marcus Smart
203935,2019-20,270.58,129.54,248.5,162.76,0.14,Marcus Smart
203935,2020-21,280.78,91.67,259.46,161.82,0.13,Marcus Smart
203935,2021-22,277.54,110.5,261.61,158.08,0.1,Marcus Smart
203935,2022-23,269.99,112.76,271.33,162.61,-0.01,Marcus Smart
203935,2023-24,253.55,125.78,264.75,156.7,-0.07,Marcus Smart
203937,2014-15,66.35,83.92,249.09,165.35,-1.11,Kyle Anderson
203937,2015-16,126.41,104.2,257.93,163.52,-0.8,Kyle Anderson
203937,2016-17,107.26,105.1,256.16,167.03,-0.89,Kyle Anderson
203937,2017-18,242.34,103.38,254.65,162.51,-0.08,Kyle Anderson
203937,2018-19,247.22,114.17,256.43,164.57,-0.06,Kyle Anderson
203937,2019-20,170.76,91.77,248.5,162.76,-0.48,Kyle Anderson
203937,2020-21,288.74,111.48,259.46,161.82,0.18,Kyle Anderson
203937,2021-22,210.67,98.34,261.61,158.08,-0.32,Kyle Anderson
203937,2022-23,279.11,142.15,271.33,162.61,0.05,Kyle Anderson
203937,2023-24,232.08,81.9,264.75,156.7,-0.21,Kyle Anderson
203939,2014-15,65.57,73.0,249.09,165.35,-1.11,Dwight Powell
203939,2015-16,132.12,105.38,257.93,163.52,-0.77,Dwight Powell
203939,2016-17,160.02,110.51,256.16,167.03,-0.58,Dwight Powell
203939,2017-18,207.82,110.61,254.65,162.51,-0.29,Dwight Powell
203939,2018-19,233.45,127.05,256.43,164.57,-0.14,Dwight Powell
203939,2019-20,232.95,124.0,248.5,162.76,-0.1,Dwight Powell
203939,2020-21,157.06,121.91,259.46,161.82,-0.63,Dwight Powell
203939,2021-22,204.64,116.29,261.61,158.08,-0.36,Dwight Powell
203939,2022-23,168.45,101.01,271.33,162.61,-0.63,Dwight Powell
203939,2023-24,155.12,82.48,264.75,156.7,-0.7,Dwight Powell
203944,2014-15,-6.0,,249.09,165.35,-1.54,Julius Randle
203944,2015-16,243.2,119.76,257.93,163.52,-0.09,Julius Randle
203944,2016-17,290.26,137.1,256.16,167.03,0.2,Julius Randle
203944,2017-18,311.67,130.26,254.65,162.51,0.35,Julius Randle
203944,2018-19,384.1,153.55,256.43,164.57,0.78,Julius Randle
203944,2019-20,342.89,120.84,248.5,162.76,0.58,Julius Randle
203944,2020-21,431.45,125.71,259.46,161.82,1.06,Julius Randle
203944,2021-22,360.33,147.37,261.61,158.08,0.62,Julius Randle
203944,2022-23,410.79,137.55,271.33,162.61,0.86,Julius Randle
203944,2023-24,338.57,131.67,264.75,156.7,0.47,Julius Randle
203952,2014-15,274.01,131.93,249.09,165.35,0.15,Andrew Wiggins
203952,2015-16,305.48,131.7,257.93,163.52,0.29,Andrew Wiggins
203952,2016-17,336.7,151.11,256.16,167.03,0.48,Andrew Wiggins
203952,2017-18,284.3,102.31,254.65,162.51,0.18,Andrew Wiggins
203952,2018-19,285.44,124.39,256.43,164.57,0.18,Andrew Wiggins
203952,2019-20,356.14,137.45,248.5,162.76,0.66,Andrew Wiggins
203952,2020-21,323.04,119.92,259.46,161.82,0.39,Andrew Wiggins
203952,2021-22,294.54,106.38,261.61,158.08,0.21,Andrew Wiggins
203952,2022-23,315.99,152.21,271.33,162.61,0.27,Andrew Wiggins
203952,2023-24,182.13,106.06,264.75,156.7,-0.53,Andrew Wiggins
203957,2014-15,92.45,83.28,249.09,165.35,-0.95,Dante Exum
203957,2016-17,107.47,82.48,256.16,167.03,-0.89,Dante Exum
203957,2017-18,162.75,102.67,254.65,162.51,-0.57,Dante Exum
203957,2018-19,123.33,104.05,256.43,164.57,-0.81,Dante Exum
203957,2019-20,90.59,88.85,248.5,162.76,-0.97,Dante Exum
203991,2014-15,76.67,107.59,249.09,165.35,-1.04,Clint Capela
203991,2015-16,210.17,95.4,257.93,163.52,-0.29,Clint Capela
203991,2016-17,301.62,98.84,256.16,167.03,0.27,Clint Capela
203991,2017-18,368.49,128.13,254.65,162.51,0.7,Clint Capela
203991,2018-19,421.81,131.81,256.43,164.57,1.0,Clint Capela
203991,2019-20,401.54,147.94,248.5,162.76,0.94,Clint Capela
203991,2020-21,417.16,156.18,259.46,161.82,0.97,Clint Capela
203991,2021-22,336.46,131.03,261.61,158.08,0.47,Clint Capela
203991,2022-23,337.63,106.57,271.33,162.61,0.41,Clint Capela
203991,2023-24,311.85,66.62,264.75,156.7,0.3,Clint Capela
203994,2014-15,183.9,124.56,249.09,165.35,-0.39,Jusuf Nurkic
203994,2015-16,195.03,137.81,257.93,163.52,-0.38,Jusuf Nurkic
203994,2016-17,245.49,175.67,256.16,167.03,-0.06,Jusuf Nurkic
203994,2017-18,317.11,151.88,254.65,162.51,0.38,Jusuf Nurkic
203994,2018-19,376.3,141.17,256.43,164.57,0.73,Jusuf Nurkic
203994,2019-20,436.62,134.49,248.5,162.76,1.16,Jusuf Nurkic
203994,2020-21,309.51,137.7,259.46,161.82,0.31,Jusuf Nurkic
203994,2021-22,345.53,131.27,261.61,158.08,0.53,Jusuf Nurkic
203994,2022-23,304.49,152.61,271.33,162.61,0.2,Jusuf Nurkic
203994,2023-24,311.07,125.63,264.75,156.7,0.3,Jusuf Nurkic
204060,2014-15,119.99,87.63,249.09,165.35,-0.78,Joe Ingles
204060,2015-16,87.93,77.77,257.93,163.52,-1.04,Joe Ingles
204060,2016-17,165.63,104.83,256.16,167.03,-0.54,Joe Ingles
204060,2017-18,249.82,106.91,254.65,162.51,-0.03,Joe Ingles
204060,2018-19,265.21,107.93,256.43,164.57,0.05,Joe Ingles
204060,2019-20,223.99,115.19,248.5,162.76,-0.15,Joe Ingles
204060,2020-21,243.19,118.65,259.46,161.82,-0.1,Joe Ingles
204060,2023-24,123.21,79.47,264.75,156.7,-0.9,Joe Ingles
203648,2015-16,51.5,23.33,257.93,163.52,-1.26,Thanasis Antetokounmpo
203648,2019-20,61.85,86.14,248.5,162.76,-1.15,Thanasis Antetokounmpo
203999,2015-16,254.56,139.58,257.93,163.52,-0.02,Nikola Jokic
203999,2016-17,405.61,178.19,256.16,167.03,0.89,Nikola Jokic
203999,2017-18,433.29,167.01,254.65,162.51,1.1,Nikola Jokic
203999,2018-19,475.92,156.27,256.43,164.57,1.33,Nikola Jokic
203999,2019-20,456.33,163.52,248.5,162.76,1.28,Nikola Jokic
203999,2020-21,588.5,155.46,259.46,161.82,2.03,Nikola Jokic
203999,2021-22,615.89,146.01,261.61,158.08,2.24,Nikola Jokic
203999,2022-23,604.02,156.78,271.33,162.61,2.05,Nikola Jokic
203999,2023-24,616.96,183.53,264.75,156.7,2.25,Nikola Jokic
204001,2015-16,287.31,133.51,257.93,163.52,0.18,Kristaps Porzingis
204001,2016-17,337.23,130.01,256.16,167.03,0.49,Kristaps Porzingis
204001,2017-18,380.96,164.15,254.65,162.51,0.78,Kristaps Porzingis
204001,2019-20,378.91,173.87,248.5,162.76,0.8,Kristaps Porzingis
204001,2020-21,368.17,135.71,259.46,161.82,0.67,Kristaps Porzingis
204001,2021-22,379.55,137.81,261.61,158.08,0.75,Kristaps Porzingis
204001,2022-23,424.58,138.24,271.33,162.61,0.94,Kristaps Porzingis
204001,2023-24,385.81,125.43,264.75,156.7,0.77,Kristaps Porzingis
204456,2015-16,186.69,99.55,257.93,163.52,-0.44,T.J. McConnell
204456,2016-17,240.46,102.44,256.16,167.03,-0.09,T.J. McConnell
204456,2017-18,188.72,133.21,254.65,162.51,-0.41,T.J. McConnell
204456,2018-19,177.82,106.6,256.43,164.57,-0.48,T.J. McConnell
204456,2019-20,197.8,110.5,248.5,162.76,-0.31,T.J. McConnell
204456,2020-21,295.76,141.77,259.46,161.82,0.22,T.J. McConnell
204456,2022-23,236.01,145.01,271.33,162.61,-0.22,T.J. McConnell
204456,2023-24,188.22,129.09,264.75,156.7,-0.49,T.J. McConnell
1626145,2015-16,110.78,92.39,257.93,163.52,-0.9,Tyus Jones
1626145,2016-17,105.3,96.64,256.16,167.03,-0.9,Tyus Jones
1626145,2017-18,142.84,105.78,254.65,162.51,-0.69,Tyus Jones
1626145,2018-19,196.07,124.59,256.43,164.57,-0.37,Tyus Jones
1626145,2019-20,186.95,111.75,248.5,162.76,-0.38,Tyus Jones
1626145,2020-21,166.05,105.23,259.46,161.82,-0.58,Tyus Jones
1626145,2021-22,207.4,122.9,261.61,158.08,-0.34,Tyus Jones
1626145,2022-23,236.64,142.97,271.33,162.61,-0.21,Tyus Jones
1626145,2023-24,241.96,101.28,264.75,156.7,-0.15,Tyus Jones
1626153,2015-16,75.69,118.29,257.93,163.52,-1.11,Delon Wright
1626153,2016-17,137.0,109.2,256.16,167.03,-0.71,Delon Wright
1626153,2017-18,191.94,118.93,254.65,162.51,-0.39,Delon Wright
1626153,2018-19,211.35,140.42,256.43,164.57,-0.27,Delon Wright
1626153,2019-20,196.53,114.74,248.5,162.76,-0.32,Delon Wright
1626153,2020-21,268.62,152.19,259.46,161.82,0.06,Delon Wright
1626153,2021-22,149.79,97.8,261.61,158.08,-0.71,Delon Wright
1626153,2022-23,234.83,111.8,271.33,162.61,-0.22,Delon Wright
1626153,2023-24,186.12,141.93,264.75,156.7,-0.5,Delon Wright
1626156,2015-16,218.68,120.27,257.93,163.52,-0.24,D'Angelo Russell
1626156,2016-17,269.98,147.23,256.16,167.03,0.08,D'Angelo Russell
1626156,2017-18,262.77,150.83,254.65,162.51,0.05,D'Angelo Russell
1626156,2018-19,368.72,159.7,256.43,164.57,0.68,D'Angelo Russell
1626156,2019-20,364.27,151.38,248.5,162.76,0.71,D'Angelo Russell
1626156,2020-21,318.71,134.13,259.46,161.82,0.37,D'Angelo Russell
1626156,2021-22,325.95,131.07,261.61,158.08,0.41,D'Angelo Russell
1626156,2022-23,326.52,125.87,271.33,162.61,0.34,D'Angelo Russell
1626156,2023-24,338.73,130.9,264.75,156.7,0.47,D'Angelo Russell
1626157,2015-16,399.7,152.12,257.93,163.52,0.87,Karl-Anthony Towns
1626157,2016-17,490.95,149.4,256.16,167.03,1.41,Karl-Anthony Towns
1626157,2017-18,449.61,155.53,254.65,162.51,1.2,Karl-Anthony Towns
1626157,2018-19,488.55,175.71,256.43,164.57,1.41,Karl-Anthony Towns
1626157,2019-20,491.91,147.54,248.5,162.76,1.5,Karl-Anthony Towns
1626157,2020-21,460.6,117.51,259.46,161.82,1.24,Karl-Anthony Towns
1626157,2021-22,460.61,133.09,261.61,158.08,1.26,Karl-Anthony Towns
1626157,2022-23,385.07,144.68,271.33,162.61,0.7,Karl-Anthony Towns
1626157,2023-24,388.85,145.29,264.75,156.7,0.79,Karl-Anthony Towns
1626158,2015-16,130.43,103.26,257.93,163.52,-0.78,Richaun Holmes
1626158,2016-17,229.62,133.35,256.16,167.03,-0.16,Richaun Holmes
1626158,2017-18,169.02,115.42,254.65,162.51,-0.53,Richaun Holmes
1626158,2018-19,208.17,113.98,256.43,164.57,-0.29,Richaun Holmes
1626158,2019-20,313.48,150.2,248.5,162.76,0.4,Richaun Holmes
1626158,2020-21,350.39,138.89,259.46,161.82,0.56,Richaun Holmes
1626158,2021-22,250.71,150.63,261.61,158.08,-0.07,Richaun Holmes
1626162,2015-16,65.93,72.14,257.93,163.52,-1.17,Kelly Oubre Jr.
1626162,2016-17,123.1,99.66,256.16,167.03,-0.8,Kelly Oubre Jr.
1626162,2017-18,198.81,108.97,254.65,162.51,-0.34,Kelly Oubre Jr.
1626162,2018-19,262.58,145.27,256.43,164.57,0.04,Kelly Oubre Jr.
1626162,2019-20,318.68,136.44,248.5,162.76,0.43,Kelly Oubre Jr.
1626162,2020-21,273.02,146.19,259.46,161.82,0.08,Kelly Oubre Jr.
1626162,2021-22,238.26,146.52,261.61,158.08,-0.15,Kelly Oubre Jr.
1626162,2022-23,308.12,123.32,271.33,162.61,0.23,Kelly Oubre Jr.
1626162,2023-24,283.12,110.42,264.75,156.7,0.12,Kelly Oubre Jr.
1626164,2015-16,199.55,140.24,257.93,163.52,-0.36,Devin Booker
1626164,2016-17,300.81,144.45,256.16,167.03,0.27,Devin Booker
1626164,2017-18,353.9,154.21,254.65,162.51,0.61,Devin Booker
1626164,2018-19,411.96,161.78,256.43,164.57,0.95,Devin Booker
1626164,2019-20,418.89,149.95,248.5,162.76,1.05,Devin Booker
1626164,2020-21,382.84,129.44,259.46,161.82,0.76,Devin Booker
1626164,2021-22,429.01,161.24,261.61,158.08,1.06,Devin Booker
1626164,2022-23,449.2,188.22,271.33,162.61,1.09,Devin Booker
1626164,2023-24,504.5,62.05,264.75,156.7,1.53,Devin Booker
1626166,2015-16,104.49,96.61,257.93,163.52,-0.94,Cameron Payne
1626166,2016-17,84.92,73.34,256.16,167.03,-1.03,Cameron Payne
1626166,2017-18,208.34,70.47,254.65,162.51,-0.28,Cameron Payne
1626166,2018-19,136.54,107.84,256.43,164.57,-0.73,Cameron Payne
1626166,2019-20,223.19,74.46,248.5,162.76,-0.16,Cameron Payne
1626166,2020-21,187.59,110.79,259.46,161.82,-0.44,Cameron Payne
1626166,2021-22,218.09,112.77,261.61,158.08,-0.28,Cameron Payne
1626166,2022-23,196.79,129.3,271.33,162.61,-0.46,Cameron Payne
1626166,2023-24,134.64,81.33,264.75,156.7,-0.83,Cameron Payne
1626167,2015-16,223.36,135.8,257.93,163.52,-0.21,Myles Turner
1626167,2016-17,331.85,121.85,256.16,167.03,0.45,Myles Turner
1626167,2017-18,273.57,150.68,254.65,162.51,0.12,Myles Turner
1626167,2018-19,326.61,123.94,256.43,164.57,0.43,Myles Turner
1626167,2019-20,273.45,112.4,248.5,162.76,0.15,Myles Turner
1626167,2020-21,319.76,122.36,259.46,161.82,0.37,Myles Turner
1626167,2021-22,315.68,149.11,261.61,158.08,0.34,Myles Turner
1626167,2022-23,368.6,141.96,271.33,162.61,0.6,Myles Turner
1626167,2023-24,336.04,86.98,264.75,156.7,0.45,Myles Turner
1626168,2015-16,114.16,105.3,257.93,163.52,-0.88,Trey Lyles
1626168,2016-17,105.2,91.66,256.16,167.03,-0.9,Trey Lyles
1626168,2017-18,188.49,122.21,254.65,162.51,-0.41,Trey Lyles
1626168,2018-19,151.4,107.09,256.43,164.57,-0.64,Trey Lyles
1626168,2019-20,154.72,110.48,248.5,162.76,-0.58,Trey Lyles
1626168,2021-22,189.15,115.82,261.61,158.08,-0.46,Trey Lyles
1626168,2022-23,142.84,109.53,271.33,162.61,-0.79,Trey Lyles
1626171,2015-16,150.82,103.08,257.93,163.52,-0.66,Bobby Portis
1626171,2016-17,135.12,106.46,256.16,167.03,-0.72,Bobby Portis
1626171,2017-18,250.51,112.06,254.65,162.51,-0.03,Bobby Portis
1626171,2018-19,261.61,134.55,256.43,164.57,0.03,Bobby Portis
1626171,2019-20,187.22,117.62,248.5,162.76,-0.38,Bobby Portis
1626171,2020-21,245.42,121.37,259.46,161.82,-0.09,Bobby Portis
1626171,2021-22,294.53,119.47,261.61,158.08,0.21,Bobby Portis
1626171,2022-23,279.02,112.12,271.33,162.61,0.05,Bobby Portis
1626171,2023-24,259.21,98.06,264.75,156.7,-0.04,Bobby Portis
1626172,2015-16,40.5,43.12,257.93,163.52,-1.33,Kevon Looney
1626172,2016-17,76.34,70.46,256.16,167.03,-1.08,Kevon Looney
1626172,2017-18,129.04,102.69,254.65,162.51,-0.77,Kevon Looney
1626172,2018-19,192.93,95.49,256.43,164.57,-0.39,Kevon Looney
1626172,2019-20,98.58,73.82,248.5,162.76,-0.92,Kevon Looney
1626172,2020-21,149.15,72.42,259.46,161.82,-0.68,Kevon Looney
1626172,2021-22,207.17,93.36,261.61,158.08,-0.34,Kevon Looney
1626172,2022-23,258.06,106.5,271.33,162.61,-0.08,Kevon Looney
1626172,2023-24,244.8,86.01,264.75,156.7,-0.13,Kevon Looney
1626174,2015-16,79.18,100.79,257.93,163.52,-1.09,Christian Wood
1626174,2016-17,69.92,89.42,256.16,167.03,-1.12,Christian Wood
1626174,2018-19,149.88,188.16,256.43,164.57,-0.65,Christian Wood
1626174,2019-20,257.08,164.96,248.5,162.76,0.05,Christian Wood
1626174,2020-21,390.74,120.42,259.46,161.82,0.81,Christian Wood
1626174,2021-22,353.68,148.33,261.61,158.08,0.58,Christian Wood
1626174,2022-23,306.87,145.46,271.33,162.61,0.22,Christian Wood
1626174,2023-24,149.67,101.74,264.75,156.7,-0.73,Christian Wood
1626179,2015-16,39.54,57.07,257.93,163.52,-1.34,Terry Rozier
1626179,2016-17,118.86,84.96,256.16,167.03,-0.82,Terry Rozier
1626179,2017-18,218.16,126.34,254.65,162.51,-0.22,Terry Rozier
1626179,2018-19,186.15,119.83,256.43,164.57,-0.43,Terry Rozier
1626179,2019-20,289.75,136.95,248.5,162.76,0.25,Terry Rozier
1626179,2020-21,346.61,146.96,259.46,161.82,0.54,Terry Rozier
1626179,2021-22,344.78,149.6,261.61,158.08,0.53,Terry Rozier
1626179,2022-23,343.44,126.09,271.33,162.61,0.44,Terry Rozier
1626179,2023-24,361.6,88.21,264.75,156.7,0.62,Terry Rozier
1626181,2015-16,106.16,128.55,257.93,163.52,-0.93,Norman Powell
1626181,2016-17,138.71,122.37,256.16,167.03,-0.7,Norman Powell
1626181,2017-18,97.74,99.36,254.65,162.51,-0.97,Norman Powell
1626181,2018-19,151.67,106.15,256.43,164.57,-0.64,Norman Powell
1626181,2019-20,266.3,152.32,248.5,162.76,0.11,Norman Powell
1626181,2020-21,281.24,141.08,259.46,161.82,0.13,Norman Powell
1626181,2021-22,284.56,102.43,261.61,158.08,0.15,Norman Powell
1626181,2022-23,250.78,131.28,271.33,162.61,-0.13,Norman Powell
1626181,2023-24,208.42,103.14,264.75,156.7,-0.36,Norman Powell
1626192,2015-16,16.87,43.39,257.93,163.52,-1.47,Pat Connaughton
1626192,2016-17,52.91,75.64,256.16,167.03,-1.22,Pat Connaughton
1626192,2017-18,99.38,87.59,254.65,162.51,-0.96,Pat Connaughton
1626192,2018-19,168.44,108.01,256.43,164.57,-0.53,Pat Connaughton
1626192,2019-20,136.44,84.3,248.5,162.76,-0.69,Pat Connaughton
1626192,2020-21,155.7,86.68,259.46,161.82,-0.64,Pat Connaughton
1626192,2021-22,188.78,106.22,261.61,158.08,-0.46,Pat Connaughton
1626192,2023-24,142.54,83.09,264.75,156.7,-0.78,Pat Connaughton
1626196,2015-16,136.09,127.75,257.93,163.52,-0.75,Josh Richardson
1626196,2016-17,206.9,120.8,256.16,167.03,-0.29,Josh Richardson
1626196,2017-18,265.72,132.25,254.65,162.51,0.07,Josh Richardson
1626196,2018-19,288.14,111.53,256.43,164.57,0.19,Josh Richardson
1626196,2019-20,239.59,131.38,248.5,162.76,-0.05,Josh Richardson
1626196,2020-21,222.1,111.41,259.46,161.82,-0.23,Josh Richardson
1626196,2021-22,185.91,102.63,261.61,158.08,-0.48,Josh Richardson
1626196,2022-23,194.07,110.95,271.33,162.61,-0.48,Josh Richardson
1626196,2023-24,144.73,94.07,264.75,156.7,-0.77,Josh Richardson
1626204,2015-16,156.13,93.89,257.93,163.52,-0.62,Larry Nance Jr.
1626204,2016-17,214.54,112.4,256.16,167.03,-0.25,Larry Nance Jr.
1626204,2017-18,246.77,124.44,254.65,162.51,-0.05,Larry Nance Jr.
1626204,2018-19,285.78,136.68,256.43,164.57,0.18,Larry Nance Jr.
1626204,2019-20,253.14,135.34,248.5,162.76,0.03,Larry Nance Jr.
1626204,2020-21,259.27,137.21,259.46,161.82,-0.0,Larry Nance Jr.
1626204,2021-22,193.75,94.14,261.61,158.08,-0.43,Larry Nance Jr.
1626204,2022-23,206.89,129.11,271.33,162.61,-0.4,Larry Nance Jr.
1626246,2015-16,123.39,123.14,257.93,163.52,-0.82,Boban Marjanovic
1626246,2016-17,119.14,128.03,256.16,167.03,-0.82,Boban Marjanovic
1626246,2017-18,119.0,101.72,254.65,162.51,-0.83,Boban Marjanovic
1626246,2018-19,161.88,125.92,256.43,164.57,-0.57,Boban Marjanovic
1626246,2019-20,138.39,151.33,248.5,162.76,-0.68,Boban Marjanovic
202722,2016-17,85.23,92.08,256.16,167.03,-1.02,Davis Bertans
202722,2017-18,107.99,106.81,254.65,162.51,-0.9,Davis Bertans
202722,2018-19,152.22,82.73,256.43,164.57,-0.63,Davis Bertans
202722,2019-20,244.91,110.06,248.5,162.76,-0.02,Davis Bertans
202722,2020-21,162.8,101.26,259.46,161.82,-0.6,Davis Bertans
203954,2016-17,368.94,111.26,256.16,167.03,0.68,Joel Embiid
203954,2017-18,425.22,146.99,254.65,162.51,1.05,Joel Embiid
203954,2018-19,514.65,142.71,256.43,164.57,1.57,Joel Embiid
203954,2019-20,427.72,194.61,248.5,162.76,1.1,Joel Embiid
203954,2020-21,494.04,182.7,259.46,161.82,1.45,Joel Embiid
203954,2021-22,550.24,152.97,261.61,158.08,1.83,Joel Embiid
203954,2022-23,587.7,170.39,271.33,162.61,1.95,Joel Embiid
203954,2023-24,602.25,168.88,264.75,156.7,2.15,Joel Embiid
203967,2016-17,220.6,134.36,256.16,167.03,-0.21,Dario Saric
203967,2017-18,261.28,119.91,254.65,162.51,0.04,Dario Saric
203967,2018-19,191.12,93.01,256.43,164.57,-0.4,Dario Saric
203967,2019-20,210.59,130.48,248.5,162.76,-0.23,Dario Saric
203967,2020-21,152.65,107.35,259.46,161.82,-0.66,Dario Saric
203967,2023-24,203.73,95.67,264.75,156.7,-0.39,Dario Saric
1627734,2016-17,116.01,82.4,256.16,167.03,-0.84,Domantas Sabonis
1627734,2017-18,248.28,112.08,254.65,162.51,-0.04,Domantas Sabonis
1627734,2018-19,317.26,109.65,256.43,164.57,0.37,Domantas Sabonis
1627734,2019-20,424.1,128.19,248.5,162.76,1.08,Domantas Sabonis
1627734,2020-21,469.06,151.15,259.46,161.82,1.3,Domantas Sabonis
1627734,2021-22,433.33,147.9,261.61,158.08,1.09,Domantas Sabonis
1627734,2022-23,483.27,114.06,271.33,162.61,1.3,Domantas Sabonis
1627734,2023-24,502.92,162.04,264.75,156.7,1.52,Domantas Sabonis
1627736,2016-17,60.66,95.92,256.16,167.03,-1.17,Malik Beasley
1627736,2017-18,54.31,61.47,254.65,162.51,-1.23,Malik Beasley
1627736,2018-19,180.7,115.14,256.43,164.57,-0.46,Malik Beasley
1627736,2019-20,169.37,135.39,248.5,162.76,-0.49,Malik Beasley
1627736,2020-21,287.19,139.0,259.46,161.82,0.17,Malik Beasley
1627736,2021-22,172.41,107.62,261.61,158.08,-0.56,Malik Beasley
1627736,2022-23,184.13,113.32,271.33,162.61,-0.54,Malik Beasley
1627736,2023-24,195.36,136.09,264.75,156.7,-0.44,Malik Beasley
1627739,2016-17,119.97,108.29,256.16,167.03,-0.82,Kris Dunn
1627739,2017-18,310.01,154.12,254.65,162.51,0.34,Kris Dunn
1627739,2018-19,278.0,122.02,256.43,164.57,0.13,Kris Dunn
1627739,2019-20,216.85,122.88,248.5,162.76,-0.19,Kris Dunn
1627741,2016-17,159.0,110.55,256.16,167.03,-0.58,Buddy Hield
1627741,2017-18,226.32,120.45,254.65,162.51,-0.17,Buddy Hield
1627741,2018-19,317.26,122.58,256.43,164.57,0.37,Buddy Hield
1627741,2019-20,283.47,134.06,248.5,162.76,0.21,Buddy Hield
1627741,2020-21,270.25,119.73,259.46,161.82,0.07,Buddy Hield
1627741,2021-22,244.56,137.06,261.61,158.08,-0.11,Buddy Hield
1627741,2022-23,287.01,122.73,271.33,162.61,0.1,Buddy Hield
1627741,2023-24,203.81,117.14,264.75,156.7,-0.39,Buddy Hield
1627742,2016-17,171.51,98.41,256.16,167.03,-0.51,Brandon Ingram
1627742,2017-18,297.79,124.5,254.65,162.51,0.27,Brandon Ingram
1627742,2018-19,301.82,123.74,256.43,164.57,0.28,Brandon Ingram
1627742,2019-20,383.52,142.0,248.5,162.76,0.83,Brandon Ingram
1627742,2020-21,384.66,116.34,259.46,161.82,0.77,Brandon Ingram
1627742,2021-22,383.47,149.26,261.61,158.08,0.77,Brandon Ingram
1627742,2022-23,410.24,154.28,271.33,162.61,0.85,Brandon Ingram
1627742,2023-24,396.36,75.14,264.75,156.7,0.84,Brandon Ingram
1627745,2016-17,49.8,53.88,256.16,167.03,-1.24,Damian Jones
1627745,2017-18,35.33,57.59,254.65,162.51,-1.35,Damian Jones
1627745,2018-19,164.46,80.01,256.43,164.57,-0.56,Damian Jones
1627745,2019-20,152.85,104.84,248.5,162.76,-0.59,Damian Jones
1627745,2021-22,195.36,151.64,261.61,158.08,-0.42,Damian Jones
1627747,2016-17,162.17,100.65,256.16,167.03,-0.56,Caris LeVert
1627747,2017-18,240.96,111.25,254.65,162.51,-0.08,Caris LeVert
1627747,2018-19,256.52,137.23,256.43,164.57,0.0,Caris LeVert
1627747,2019-20,305.87,173.49,248.5,162.76,0.35,Caris LeVert
1627747,2020-21,370.11,156.57,259.46,161.82,0.68,Caris LeVert
1627747,2021-22,296.41,145.15,261.61,158.08,0.22,Caris LeVert
1627747,2022-23,238.14,132.21,271.33,162.61,-0.2,Caris LeVert
1627747,2023-24,314.68,119.35,264.75,156.7,0.32,Caris LeVert
1627749,2016-17,62.43,86.07,256.16,167.03,-1.16,Dejounte Murray
1627749,2017-18,210.22,137.21,254.65,162.51,-0.27,Dejounte Murray
1627749,2019-20,272.57,135.03,248.5,162.76,0.15,Dejounte Murray
1627749,2020-21,347.51,135.21,259.46,161.82,0.54,Dejounte Murray
1627749,2021-22,494.04,139.43,261.61,158.08,1.47,Dejounte Murray
1627749,2022-23,396.68,151.11,271.33,162.61,0.77,Dejounte Murray
1627749,2023-24,388.35,184.52,264.75,156.7,0.79,Dejounte Murray
1627750,2016-17,161.19,115.98,256.16,167.03,-0.57,Jamal Murray
1627750,2017-18,277.34,148.1,254.65,162.51,0.14,Jamal Murray
1627750,2018-19,316.87,139.64,256.43,164.57,0.37,Jamal Murray
1627750,2019-20,328.47,147.83,248.5,162.76,0.49,Jamal Murray
1627750,2020-21,368.36,156.66,259.46,161.82,0.67,Jamal Murray
1627750,2022-23,357.51,136.56,271.33,162.61,0.53,Jamal Murray
1627750,2023-24,312.71,137.18,264.75,156.7,0.31,Jamal Murray
1627751,2016-17,86.78,81.86,256.16,167.03,-1.01,Jakob Poeltl
1627751,2017-18,193.45,108.18,254.65,162.51,-0.38,Jakob Poeltl
1627751,2018-19,179.44,104.93,256.43,164.57,-0.47,Jakob Poeltl
1627751,2019-20,209.83,105.57,248.5,162.76,-0.24,Jakob Poeltl
1627751,2020-21,285.16,130.5,259.46,161.82,0.16,Jakob Poeltl
1627751,2021-22,372.49,129.17,261.61,158.08,0.7,Jakob Poeltl
1627751,2022-23,343.15,146.53,271.33,162.61,0.44,Jakob Poeltl
1627751,2023-24,305.21,123.95,264.75,156.7,0.26,Jakob Poeltl
1627752,2016-17,113.7,101.35,256.16,167.03,-0.85,Taurean Prince
1627752,2017-18,239.34,147.02,254.65,162.51,-0.09,Taurean Prince
1627752,2018-19,218.68,104.06,256.43,164.57,-0.23,Taurean Prince
1627752,2019-20,198.38,108.43,248.5,162.76,-0.31,Taurean Prince
1627752,2020-21,172.07,116.02,259.46,161.82,-0.54,Taurean Prince
1627752,2021-22,134.1,118.42,261.61,158.08,-0.81,Taurean Prince
1627752,2023-24,134.04,106.22,264.75,156.7,-0.83,Taurean Prince
1627759,2016-17,117.19,92.19,256.16,167.03,-0.83,Jaylen Brown
1627759,2017-18,242.42,101.12,254.65,162.51,-0.08,Jaylen Brown
1627759,2018-19,223.64,123.62,256.43,164.57,-0.2,Jaylen Brown
